,pred_prob,target
8373,798.9142,1
8481,774.9632,1
8482,798.81177,1
8494,734.67236,1
8548,732.4981,0
8567,722.623,0
8593,736.9232,0
8653,758.02527,1
8660,749.1917,1
8677,721.9405,1
8702,787.61615,1
8717,761.98956,1
8740,787.2368,0
8743,754.39636,1
8750,742.0278,1
8791,710.1081,1
8793,793.9516,0
8801,710.6612,1
8833,778.06525,1
8838,713.9817,1
8868,730.9576,1
8919,762.118,0
8925,726.7389,0
8977,789.31555,0
