,pred_prob,target
154,254.7876,0
155,142.54332,0
156,218.2405,1
157,137.2694,1
158,330.53177,0
159,427.00803,1
160,51.75711,0
161,112.13623,0
162,179.02692,0
163,91.50277,0
164,296.74936,0
165,166.37051,0
166,102.75867,1
167,97.35874,0
168,129.09253,0
169,106.674255,0
170,224.07352,0
171,144.66866,1
172,60.607067,0
173,84.98931,0
174,221.24323,0
175,164.35165,0
176,138.38719,0
177,87.21102,1
178,36.762794,0
179,174.05536,0
180,385.5558,0
181,213.98083,0
182,804.82996,1
183,78.04251,0
184,607.43976,1
185,184.74738,0
186,812.20953,1
187,92.88251,1
188,399.13763,0
189,338.8016,1
190,42.04728,0
191,61.388214,0
192,191.63391,0
193,266.05347,1
194,465.924,0
195,18.923273,1
196,39.76944,0
197,53.863834,0
198,211.02438,0
199,319.39447,0
200,194.63223,0
201,64.2397,0
202,30.383448,0
203,69.69602,0
204,169.41295,0
205,61.707657,0
206,289.62308,1
207,148.37848,0
208,684.148,1
209,56.20709,0
210,191.72511,0
211,767.62384,0
212,42.49044,0
213,392.62054,0
214,121.21213,0
215,698.5703,0
216,225.21156,0
217,38.339893,0
218,197.59245,0
219,683.657,1
220,18.11945,0
221,230.84604,0
222,79.221924,0
223,333.69382,0
224,216.28708,1
225,62.273106,0
226,22.640629,0
227,740.44116,1
228,37.377457,0
229,188.4972,1
230,338.20972,1
231,108.036766,0
232,139.62404,0
233,196.62627,0
234,144.0469,1
235,162.6346,1
236,255.1018,0
237,59.27713,0
238,291.92603,0
239,168.89384,0
240,203.90752,1
241,65.6483,0
242,149.0137,0
243,266.70065,1
244,26.811945,0
245,69.24995,0
246,762.806,1
247,93.19402,0
248,109.697136,0
249,568.95605,1
250,384.52423,0
251,114.50626,0
252,381.48312,1
253,446.99802,1
254,120.25544,0
255,108.40406,0
256,192.7823,1
257,124.472,0
258,781.6375,1
259,547.63696,0
260,154.09761,1
261,261.67963,0
262,50.94913,0
263,120.46254,0
264,169.83073,0
265,176.37976,0
266,641.247,1
267,181.67404,0
268,273.49667,1
269,486.70386,1
270,34.714455,0
271,147.06512,0
272,143.90182,1
273,549.49194,1
274,125.9425,0
275,40.781303,1
276,28.200586,0
277,238.22643,0
278,494.71332,1
279,100.073654,0
280,232.99611,0
281,48.213486,0
282,73.6411,0
283,106.39171,1
284,260.14023,0
285,147.95383,0
286,89.54465,1
287,67.22756,0
288,134.43391,0
289,270.58105,1
290,118.13986,0
291,147.92189,0
292,295.63074,0
293,65.8183,0
294,60.67307,1
295,142.9464,0
296,683.5784,1
297,351.00287,1
298,53.39218,0
299,116.88799,0
300,70.26862,0
301,63.529156,0
302,16.02038,1
303,290.57864,0
304,107.495834,0
305,769.3357,1
306,108.11694,0
307,320.0358,1
308,128.91283,1
309,126.770096,0
310,178.08823,0
311,168.76128,0
312,177.9375,0
313,177.50877,0
314,111.999084,0
315,21.797174,0
316,591.5394,1
317,391.3065,0
318,23.144218,0
319,365.63223,1
320,147.15453,0
321,188.6615,0
322,190.70045,1
323,75.99962,0
324,756.50555,1
325,392.26276,0
326,37.72754,0
327,10.872001,0
328,27.436043,0
329,196.60597,1
330,299.8552,0
331,799.31146,1
332,155.9176,0
333,107.86773,0
334,152.65895,0
335,517.24713,1
336,97.718155,0
337,134.81108,0
338,95.93627,0
339,694.06274,1
340,561.2194,0
341,791.41187,1
342,52.319756,0
343,156.90373,0
344,74.54033,0
345,301.31003,0
346,171.6748,0
347,29.60469,0
348,151.67006,0
349,499.62845,1
350,193.83385,0
351,213.37926,1
352,713.6395,1
353,346.17722,0
354,805.21814,0
355,189.90219,0
356,422.773,0
357,33.827324,0
358,126.96579,0
359,31.674252,0
360,129.09958,0
361,111.19681,0
362,102.24518,0
363,99.5816,0
364,205.34386,1
365,276.24133,0
366,200.75015,0
367,73.09707,0
368,624.3586,1
369,36.95794,1
370,333.25842,0
371,490.7531,1
372,319.05072,1
373,121.03228,0
374,29.250372,0
375,771.96204,1
376,31.140303,0
377,115.3824,0
378,470.40976,0
379,27.5482,0
380,85.37891,0
381,189.86595,0
382,171.11781,1
383,91.439865,0
384,44.057575,0
385,39.48791,0
386,110.33347,0
387,578.72144,0
388,168.51259,0
389,135.21706,1
390,151.14598,0
391,144.41351,0
392,794.42896,1
393,441.84995,0
394,25.706062,0
395,170.39597,1
396,142.79515,0
397,71.705826,0
398,125.74038,0
399,83.7992,0
400,138.35355,0
401,48.797997,0
402,144.52597,0
403,138.32472,1
404,355.19394,1
405,90.312706,0
406,134.55612,0
407,115.07724,0
408,116.251884,0
409,107.88543,1
410,49.60839,0
411,151.9289,1
412,165.44577,0
413,165.02798,0
414,473.12146,0
415,163.95436,1
416,251.80241,0
417,74.96234,0
418,152.17087,0
419,721.65356,1
420,131.9923,0
421,83.10493,0
422,147.86247,0
423,78.421906,0
424,59.358772,0
425,188.54846,0
426,98.84934,1
427,404.49948,1
428,104.7551,0
429,137.42908,0
430,32.12488,0
431,145.74052,0
432,684.3807,1
433,241.1091,1
434,74.194145,0
435,6.6734247,0
436,63.593834,0
437,500.56738,0
438,725.0264,1
439,91.383286,0
440,227.31168,0
441,109.72612,0
442,167.39406,0
443,186.2672,1
444,788.87885,0
445,173.17036,1
446,293.90717,0
447,833.1012,1
448,78.127594,0
449,248.97154,1
450,579.5537,1
451,163.96028,0
452,174.27226,0
453,24.94357,0
454,158.67778,0
455,192.46455,0
456,114.72884,0
457,8.314516,0
458,223.33678,0
459,58.242626,0
460,49.19735,0
461,56.55173,0
462,72.369804,0
463,44.154526,0
464,627.74426,1
465,154.59552,1
466,110.78208,0
467,111.979805,0
468,298.05377,0
469,301.8601,1
470,627.2718,1
471,822.39197,0
472,587.16815,1
473,44.50927,0
474,148.25838,0
475,86.44812,0
476,112.173065,0
477,15.397311,0
478,56.776783,0
479,200.39163,1
480,42.15387,0
481,426.99902,1
482,117.314735,0
483,120.58121,1
484,133.31879,1
485,123.00058,0
486,118.053825,0
487,218.81801,1
488,489.0551,1
489,778.81244,1
490,144.26668,0
491,48.65177,0
492,65.34528,0
493,123.667,1
494,160.86423,0
495,149.03076,0
496,129.97989,0
497,96.38602,0
498,308.6805,0
499,131.73726,0
500,282.99396,0
501,836.7751,0
502,65.41061,0
503,623.31305,0
504,716.0609,0
505,24.47345,0
506,28.451258,0
507,107.485634,0
508,772.6235,1
509,133.2811,0
510,87.9479,0
511,123.1516,0
512,207.78201,0
513,167.12236,0
514,175.37419,0
515,755.4535,1
516,872.6656,1
517,795.8471,1
518,853.7165,1
519,40.00499,0
520,220.12347,0
521,77.27098,0
522,178.40366,0
523,62.10324,0
524,85.823875,0
525,172.52382,1
526,4.908418,0
527,88.78923,1
528,30.904053,0
529,657.0115,1
530,133.15135,0
531,112.90378,0
532,33.96604,0
533,645.48895,1
534,47.34083,0
535,102.311386,0
536,244.33344,0
537,158.13615,0
538,101.17176,0
539,153.17195,0
540,163.11472,0
541,954.16583,0
542,174.66516,0
543,602.15955,0
544,31.637915,0
545,94.75861,0
546,184.47128,0
547,172.14514,0
548,57.940723,0
549,86.41405,0
550,186.60625,1
551,68.97883,0
552,86.627594,0
553,635.87946,1
554,63.182682,0
555,121.9867,0
556,373.39618,1
557,61.66902,0
558,804.60254,1
559,106.51464,0
560,110.36856,0
561,455.20224,0
562,434.78986,1
563,274.66617,0
564,236.10408,0
565,116.17441,0
566,187.48842,0
567,321.6754,0
568,120.649284,0
569,485.4285,1
570,775.14484,1
571,946.80786,1
572,296.96475,1
573,300.5942,0
574,17.450562,0
575,541.4303,1
576,99.464195,0
577,54.160522,0
578,29.518131,0
579,137.33644,0
580,13.900843,0
581,173.44565,0
582,62.01326,0
583,203.52695,1
584,88.55051,0
585,309.94223,0
586,675.71106,0
587,46.255547,0
588,83.35679,1
589,381.71155,0
590,33.179443,0
591,812.33276,0
592,28.493118,0
593,159.60443,0
594,286.2892,1
595,242.47853,0
596,129.82005,0
597,63.97643,0
598,152.13518,0
599,54.37244,0
600,269.23343,0
601,78.073006,1
602,123.03438,0
603,203.30241,1
604,115.11843,0
605,83.487206,0
606,72.63712,0
607,135.35008,0
608,687.64764,1
609,84.36651,0
610,35.870956,0
611,71.94312,0
612,349.2972,0
613,330.8814,0
614,526.55994,1
615,204.4223,0
616,61.982597,0
617,559.34094,1
618,115.168785,0
619,98.93832,0
620,87.97659,1
621,11.720146,0
622,51.228016,0
623,57.627754,0
624,106.349915,0
625,303.14584,1
626,111.90875,0
627,133.06589,0
628,434.8264,0
629,146.43633,0
630,126.8599,0
631,144.37054,0
632,333.57626,0
633,12.870694,0
634,69.40094,0
635,236.72559,1
636,70.93819,0
637,68.548256,1
638,205.03394,0
639,672.2503,1
640,144.49542,0
641,138.14523,0
642,284.21762,0
643,89.645744,0
644,49.159832,1
645,342.02896,1
646,92.144394,0
647,84.59559,0
648,186.76787,1
649,119.09678,0
650,63.92736,0
651,8.620767,0
652,164.16321,0
653,779.0146,1
654,120.33463,1
655,790.61084,1
656,129.90514,0
657,53.87707,0
658,407.88348,0
659,92.467,0
660,101.75902,0
661,752.9318,1
662,50.013004,0
663,431.51328,0
664,266.35632,1
665,90.968376,0
666,294.3861,0
667,657.577,1
668,471.12094,1
669,782.4161,0
670,258.61484,0
671,18.400501,0
672,58.224503,0
673,178.49059,0
674,69.845764,0
675,173.11606,0
676,74.431984,0
677,82.36711,1
678,35.152527,0
679,62.425526,0
680,41.023464,0
681,130.38431,0
682,337.91898,1
683,78.335915,0
684,44.707653,0
685,85.96463,0
686,191.72327,0
687,769.9712,1
688,175.12529,0
689,69.916985,1
690,127.218124,0
691,130.40147,0
692,185.5566,0
693,207.35709,0
694,190.58585,0
695,614.19666,0
696,545.1029,1
697,140.18759,0
698,201.3456,0
699,316.1008,1
700,196.57654,0
701,271.6874,1
702,158.6884,0
703,196.64786,0
704,175.53708,0
705,197.19646,0
706,186.15775,0
707,226.94937,0
708,71.10833,0
709,41.249878,1
710,48.65698,1
711,97.79274,0
712,785.4881,1
713,682.94324,1
714,68.67061,0
715,59.61276,0
716,155.13857,0
717,785.22943,1
718,685.54987,1
719,23.572176,0
720,60.90178,1
721,52.848534,0
722,644.45905,1
723,610.6125,0
724,36.497505,0
725,252.9324,1
726,333.51892,0
727,179.58084,0
728,101.01849,0
729,40.951836,0
730,98.745255,1
731,102.9394,0
732,614.0736,1
733,140.26472,0
734,43.754803,0
735,187.45328,0
736,117.4167,0
737,147.30104,0
738,149.88345,0
739,107.558075,0
740,361.53287,1
741,229.63185,0
742,196.64935,0
743,250.1074,1
744,15.359319,0
745,42.851276,0
746,116.27102,0
747,26.775406,1
748,50.657997,0
749,53.596645,0
750,721.24554,1
751,200.45866,1
752,70.230484,1
753,152.48105,0
754,557.2533,0
755,606.7942,1
756,186.45131,0
757,512.1984,0
758,902.6065,0
759,165.90543,0
760,53.31206,0
761,222.4167,0
762,112.22134,0
763,99.57545,0
764,84.28823,0
765,110.25119,0
766,451.022,1
767,115.096085,0
768,44.049553,0
769,343.0122,1
770,73.24455,0
771,74.98987,0
772,386.3844,1
773,106.978584,0
774,942.61163,1
775,114.80442,1
776,115.13385,0
777,92.92826,0
778,277.13123,0
779,877.72473,1
780,35.010544,0
781,70.59507,0
782,248.21416,1
783,775.93756,1
784,71.32258,0
785,898.2336,0
786,757.6738,1
787,314.97763,0
788,92.65392,1
789,53.6647,0
790,46.60876,0
791,145.75371,0
792,29.859848,0
793,226.26108,0
794,256.23517,1
795,48.256805,0
796,60.784958,0
797,81.038635,0
798,42.71282,0
799,202.85152,0
800,691.8578,1
801,135.73576,0
802,48.060852,0
803,134.9586,0
804,335.3556,0
805,801.7195,1
806,193.09372,0
807,110.26703,0
808,119.943,0
809,68.4749,0
810,586.6322,0
811,239.72612,0
812,74.730225,0
813,132.03728,0
814,247.53633,1
815,145.19633,0
816,174.5136,0
817,557.34875,0
818,53.998714,0
819,25.729828,0
820,271.43478,0
821,671.2273,0
822,856.015,1
823,323.25476,0
824,505.66287,0
825,325.1482,1
826,615.74664,1
827,500.02545,0
828,246.65976,0
829,72.76769,0
830,528.4565,1
831,343.27292,0
832,668.61414,1
833,233.43593,0
834,301.7934,1
835,274.68588,0
836,34.097893,0
837,517.13544,1
838,183.33826,1
839,347.45956,0
840,106.75932,0
841,460.30048,0
842,186.83463,1
843,569.5689,0
844,816.32886,1
845,111.51857,0
846,68.370926,1
847,179.70422,1
848,713.3482,0
849,19.119621,0
850,100.976715,0
851,185.73048,1
852,59.812717,0
853,104.08157,0
854,160.22997,0
855,324.95877,0
856,163.78809,0
857,34.35267,0
858,696.379,1
859,62.16802,0
860,115.93739,0
861,534.70123,0
862,112.52477,0
863,193.10855,0
864,96.6681,0
865,36.78715,0
866,371.87952,0
867,836.0539,1
868,61.825657,0
869,268.87003,0
870,102.04455,1
871,531.9964,0
872,644.05786,1
873,213.47661,0
874,109.947235,0
875,64.69525,0
876,247.72676,0
877,21.45745,1
878,54.866856,0
879,698.8161,1
880,108.29908,0
881,53.021275,0
882,183.89412,0
883,71.6592,0
884,318.5244,1
885,91.032524,0
886,239.5881,0
887,32.926,0
888,401.08936,0
889,105.18215,0
890,224.42293,1
891,122.343796,0
892,132.18277,0
893,265.2105,0
894,44.522907,0
895,420.71823,0
896,182.46428,1
897,92.15913,0
898,122.64537,0
899,109.18921,0
900,95.35909,0
901,475.06863,1
902,548.6084,1
903,47.761127,0
904,106.86434,1
905,97.23276,0
906,330.90607,0
907,600.46716,0
908,118.65047,0
909,199.71869,0
910,192.40231,0
911,573.37854,1
912,22.947107,0
913,737.9527,0
914,116.11934,0
915,329.24014,0
916,233.91536,0
917,535.9844,1
918,381.50528,0
919,331.11853,0
920,163.98425,0
921,40.93028,0
922,56.764034,0
923,850.52765,1
924,128.01448,0
925,211.29063,0
926,121.14853,0
927,210.13518,1
928,469.12982,1
929,171.65985,0
930,165.19983,1
931,15.148382,0
932,149.44829,0
933,116.10672,0
934,747.28394,0
935,235.64052,0
936,66.80146,0
937,58.32744,0
938,142.89755,0
939,644.1765,0
940,582.31665,1
941,59.39125,1
942,365.54,1
943,461.17398,1
944,77.41236,0
945,257.40564,0
946,105.61361,0
947,625.80756,1
948,134.35916,0
949,255.63544,1
950,238.07166,1
951,21.555021,0
952,400.92017,0
953,386.59915,1
954,807.8379,1
955,139.97972,0
956,944.3008,1
957,79.06221,0
958,127.87913,1
959,64.65872,0
960,835.30835,1
961,166.0734,0
962,335.52933,0
963,82.910194,0
964,166.32,1
965,222.10808,0
966,176.88898,1
967,213.157,0
968,752.4982,1
969,581.8714,1
970,671.5736,0
971,843.4201,1
972,284.52942,0
973,39.567726,0
974,95.03253,0
975,131.38177,0
976,499.28305,0
977,253.50952,0
978,372.75607,0
979,52.337345,0
980,211.52159,0
981,678.5243,1
982,93.829056,0
983,56.463264,0
984,34.319183,0
985,113.08751,0
986,541.7693,0
987,175.31882,0
988,597.5979,1
989,160.74232,1
990,233.34814,0
991,37.518574,0
992,36.492634,0
993,207.53413,0
994,45.94511,0
995,84.08997,0
996,197.01303,1
997,152.56584,0
998,81.86555,0
999,316.09302,0
1000,48.81349,0
1001,36.06465,0
1002,66.59851,0
1003,227.69917,0
1004,314.8202,0
1005,224.79143,0
1006,146.24678,1
1007,28.52463,0
1008,717.0948,1
1009,125.61573,0
1010,110.197586,0
1011,83.035034,0
1012,56.543694,0
1013,117.88563,0
1014,79.1422,1
1015,101.41532,0
1016,44.41345,0
1017,245.04283,1
1018,124.08018,0
1019,58.23346,0
1020,129.04994,0
1021,70.032295,0
1022,270.1308,0
1023,118.341034,0
1024,28.244019,0
1025,171.66345,0
1026,170.46939,0
1027,21.180672,0
1028,60.861076,0
1029,46.331223,0
1030,60.725586,0
1031,155.62767,0
1032,149.04321,0
1033,634.1351,1
1034,556.43225,0
1035,219.72173,0
1036,45.84124,1
1037,60.435043,0
1038,230.25288,1
1039,194.69489,0
1040,173.99034,1
1041,163.41885,0
1042,78.84324,0
1043,434.77228,1
1044,46.765648,1
1045,114.44646,0
1046,539.2195,0
1047,85.75678,1
1048,104.00509,0
1049,180.19145,1
1050,40.93768,0
1051,36.533264,0
1052,189.02109,0
1053,438.8924,1
1054,66.76492,0
1055,34.183266,0
1056,28.572699,0
1057,235.3297,0
1058,746.115,1
1059,92.72166,0
1060,10.002195,0
1061,134.237,0
1062,659.11646,1
1063,539.26025,1
1064,351.0745,0
1065,161.61859,0
1066,75.35919,0
1067,94.66417,0
1068,17.667753,1
1069,560.7556,0
1070,58.973816,0
1071,548.76166,0
1072,182.33649,0
1073,307.0728,0
1074,69.78574,0
1075,728.1545,1
1076,150.65178,0
1077,77.048546,0
1078,688.71936,0
1079,177.74562,0
1080,22.442047,0
1081,199.88347,0
1082,314.07446,0
1083,138.24294,0
1084,392.45978,1
1085,392.13492,0
1086,229.8541,0
1087,38.38621,0
1088,227.60857,0
1089,288.46274,0
1090,363.81793,0
1091,833.70276,1
1092,48.46501,1
1093,73.760704,1
1094,215.72691,0
1095,122.08053,0
1096,428.05026,0
1097,75.10387,0
1098,117.98699,1
1099,12.22801,0
1100,164.95306,0
1101,69.72738,0
1102,257.6211,0
1103,4.8619742,1
1104,129.67274,0
1105,216.63686,0
1106,35.80472,0
1107,95.20683,0
1108,315.73645,1
1109,176.4303,0
1110,43.850956,0
1111,134.3956,0
1112,25.273813,0
1113,600.36816,1
1114,49.414555,1
1115,129.28008,0
1116,701.9911,1
1117,744.8701,0
1118,175.5392,0
1119,369.18552,1
1120,47.081093,0
1121,175.3282,0
1122,73.11846,0
1123,127.92429,0
1124,626.5836,0
1125,49.339996,0
1126,30.067427,0
1127,135.4523,1
1128,224.49333,1
1129,154.21619,0
1130,166.88121,0
1131,127.882614,1
1132,358.40994,0
1133,32.21624,0
1134,573.6792,1
1135,73.49802,0
1136,191.17598,0
1137,45.476147,0
1138,151.77403,0
1139,299.97443,1
1140,117.64547,0
1141,36.927574,0
1142,30.368057,0
1143,296.06644,0
1144,47.543953,0
1145,210.31152,0
1146,151.87558,1
1147,201.8913,0
1148,48.77881,0
1149,148.03052,0
1150,151.29112,0
1151,658.3678,1
1152,126.278145,0
1153,736.1502,0
1154,202.29782,0
1155,171.70988,0
1156,17.96891,0
1157,86.62924,1
1158,68.6711,0
1159,313.16724,1
1160,126.91046,1
1161,266.85638,0
1162,104.84468,0
1163,23.049282,0
1164,181.66486,0
1165,153.7442,0
1166,364.89542,0
1167,506.36084,1
1168,414.87854,1
1169,556.8731,0
1170,123.791595,0
1171,453.41122,0
1172,27.222906,0
1173,621.1427,0
1174,47.76306,0
1175,115.56516,1
1176,73.04691,0
1177,170.68715,0
1178,77.40368,0
1179,338.00092,1
1180,133.63692,0
1181,153.57193,0
1182,839.4884,1
1183,500.73593,1
1184,60.31143,0
1185,276.7677,1
1186,47.194717,1
1187,134.00322,0
1188,383.3307,0
1189,206.87477,0
1190,524.3985,0
1191,70.517136,0
1192,26.31859,0
1193,98.772766,0
1194,314.1657,0
1195,324.51123,1
1196,31.385235,0
1197,139.11137,0
1198,171.22208,0
1199,263.23212,0
1200,229.93178,1
1201,787.0002,0
1202,128.03596,0
1203,371.1789,0
1204,25.401041,0
1205,198.06029,1
1206,80.082565,0
1207,923.80444,1
1208,529.3899,1
1209,152.1012,0
1210,103.45656,0
1211,159.80325,0
1212,119.67054,0
1213,375.36014,0
1214,40.936554,0
1215,126.21167,1
1216,275.28925,0
1217,115.647865,0
1218,235.33882,0
1219,217.53963,0
1220,20.543858,0
1221,113.37322,0
1222,60.239155,0
1223,370.13965,1
1224,189.42644,0
1225,55.24008,0
1226,219.25249,0
1227,68.68658,0
1228,158.66647,0
1229,37.55835,1
1230,585.84845,1
1231,70.865906,0
1232,98.35627,0
1233,562.9171,1
1234,98.94261,0
1235,529.6065,1
1236,71.8762,0
1237,784.20123,0
1238,100.052155,0
1239,68.68798,0
1240,530.84485,0
1241,52.581264,0
1242,204.39534,1
1243,85.93908,0
1244,424.3751,0
1245,59.242195,0
1246,65.08128,0
1247,856.85547,1
1248,244.64583,0
1249,116.46439,0
1250,113.05559,0
1251,518.12213,1
1252,136.19101,0
1253,916.5091,0
1254,90.79408,1
1255,36.742912,0
1256,59.293526,0
1257,604.894,1
1258,748.9568,1
1259,159.49834,0
1260,114.67936,1
1261,19.412743,0
1262,138.61394,0
1263,153.38132,0
1264,25.716158,0
1265,139.72736,0
1266,54.589405,0
1267,332.86584,1
1268,111.863174,0
1269,405.46802,1
1270,113.86172,0
1271,57.950996,0
1272,209.69852,0
1273,132.9406,0
1274,716.5887,1
1275,98.907074,0
1276,82.08094,0
1277,91.91948,0
1278,147.51108,0
1279,128.86589,0
1280,19.687826,0
1281,51.44915,0
1282,55.578075,0
1283,144.3233,0
1284,515.8005,0
1285,11.323198,0
1286,61.882168,0
1287,67.68299,0
1288,17.573994,0
1289,25.213207,0
1290,99.32346,0
1291,74.78053,0
1292,174.23817,0
1293,147.10661,0
1294,102.46339,0
1295,50.281128,0
1296,35.692654,0
1297,48.606625,0
1298,45.256912,0
1299,530.0801,1
1300,138.44331,0
1301,38.19855,0
1302,59.105686,0
1303,436.92395,0
1304,122.35497,1
1305,77.826775,0
1306,12.709856,0
1307,95.34974,1
1308,72.7395,0
1309,23.157267,0
1310,158.71707,0
1311,155.80475,0
1312,64.84463,0
1313,333.72543,0
1314,365.21976,0
1315,680.9888,1
1316,322.09668,1
1317,79.6311,0
1318,70.17633,0
1319,84.06952,0
1320,134.57584,0
1321,598.14764,1
1322,91.34934,1
1323,80.97884,0
1324,21.349617,0
1325,300.59207,0
1326,167.91913,1
1327,33.1157,0
1328,73.457,1
1329,179.61168,0
1330,143.44757,0
1331,3.921214,0
1332,287.3874,0
1333,262.81775,1
1334,132.74393,0
1335,225.60855,0
1336,335.32922,0
1337,26.064413,0
1338,83.83228,0
1339,232.90536,1
1340,208.2529,0
1341,255.83127,0
1342,127.196594,0
1343,108.5835,0
1344,54.828278,0
1345,221.01256,0
1346,97.577156,0
1347,71.19815,0
1348,91.21976,1
1349,106.507805,0
1350,127.91313,1
1351,162.06784,0
1352,215.07762,0
1353,107.88385,0
1354,889.401,1
1355,30.20666,0
1356,81.26756,0
1357,167.61275,0
1358,370.30536,0
1359,869.3773,1
1360,34.148933,0
1361,278.0581,0
1362,96.74425,0
1363,24.190033,0
1364,272.7874,1
1365,479.62265,0
1366,118.51413,0
1367,329.2428,0
1368,165.55042,0
1369,88.40291,0
1370,130.40952,0
1371,68.9807,0
1372,125.95663,0
1373,595.61755,1
1374,189.58322,0
1375,176.91147,1
1376,818.54065,1
1377,383.15347,1
1378,116.94774,0
1379,55.83023,0
1380,72.06777,0
1381,671.4659,0
1382,70.35599,0
1383,67.06822,0
1384,112.80639,0
1385,493.6377,0
1386,123.202835,0
1387,154.628,0
1388,28.124018,0
1389,652.0298,0
1390,202.88506,0
1391,165.65454,0
1392,38.98596,0
1393,28.902254,1
1394,26.465567,0
1395,485.9844,1
1396,52.29855,0
1397,110.77937,1
1398,158.71577,1
1399,43.1493,0
1400,124.9145,1
1401,609.93976,0
1402,227.12468,1
1403,22.708178,0
1404,133.52153,1
1405,81.852844,0
1406,48.438354,0
1407,272.62375,0
1408,110.286644,1
1409,190.90138,1
1410,44.669136,0
1411,70.2754,0
1412,361.4353,0
1413,35.746662,0
1414,169.34622,0
1415,304.69226,1
1416,169.92726,0
1417,306.53293,0
1418,536.4756,0
1419,261.7428,0
1420,136.02696,0
1421,142.99193,0
1422,43.591087,0
1423,121.255264,0
1424,94.78358,0
1425,51.90053,0
1426,10.698042,0
1427,181.90846,0
1428,186.66956,1
1429,72.878815,0
1430,208.17235,0
1431,71.98598,0
1432,204.78401,1
1433,228.48402,0
1434,84.14946,0
1435,141.82924,1
1436,104.183556,0
1437,85.064896,1
1438,567.70264,1
1439,170.59425,0
1440,222.61191,0
1441,46.53004,0
1442,39.483513,0
1443,261.12006,1
1444,103.750626,0
1445,216.13606,0
1446,122.245674,0
1447,9.934022,0
1448,108.316505,0
1449,69.14162,0
1450,709.34564,0
1451,86.557144,0
1452,49.721764,0
1453,179.65984,0
1454,105.83314,0
1455,56.369926,0
1456,35.757435,0
1457,102.10097,0
1458,816.7769,1
1459,32.42632,0
1460,47.203094,0
1461,74.12666,0
1462,135.64406,0
1463,164.17989,1
1464,753.07654,1
1465,63.786587,0
1466,333.30972,0
1467,102.67357,0
1468,265.98593,0
1469,669.8572,1
1470,159.74966,0
1471,849.99554,1
1472,61.798363,0
1473,87.00186,0
1474,226.36382,0
1475,587.48535,0
1476,62.319843,0
1477,80.899994,0
1478,268.16266,0
1479,671.7748,0
1480,116.45353,0
1481,125.36255,0
1482,100.30281,0
1483,69.112755,0
1484,33.871872,1
1485,152.99207,0
1486,30.821129,0
1487,140.14308,0
1488,157.38264,0
1489,216.50789,0
1490,82.41157,0
1491,60.709446,0
1492,71.28668,0
1493,43.88124,0
1494,309.0029,0
1495,135.95355,0
1496,194.89098,0
1497,61.08108,0
1498,66.69236,0
1499,63.794003,0
