,pred_prob,target
2169,277.78348,0
2173,269.54053,0
2190,224.53693,0
2192,207.2226,0
2197,222.51399,0
2198,221.14288,0
2202,207.15634,0
2203,244.07944,0
2206,240.4843,0
2219,206.88965,0
2233,222.0326,0
2240,211.87534,0
2250,253.65233,0
2254,206.09293,0
2256,202.81831,0
2257,229.94266,0
2258,208.3594,0
2259,287.90366,0
2260,210.08162,1
2261,212.28447,0
2266,224.66365,0
2269,240.40088,0
2270,216.64449,1
2271,262.2335,0
2290,247.50665,1
2291,205.85614,0
2293,262.24908,0
2302,247.864,0
2304,214.45303,0
2306,206.39006,0
2307,266.9404,0
2308,204.38863,0
2315,258.55594,0
2317,230.4509,0
2326,209.52072,1
2331,251.67215,0
2343,222.60883,0
2351,265.99295,1
2360,290.92053,0
2361,261.48978,0
2368,276.49112,0
2372,217.095,0
2382,267.11185,0
2389,223.41913,0
2410,232.27731,0
2420,217.13235,1
2422,228.75044,0
2426,278.10428,0
2438,294.74106,1
2440,257.05234,0
2445,205.37251,0
2452,200.66756,1
2453,243.48744,0
2456,269.51813,0
2481,241.26955,0
2488,206.13449,1
2493,225.77188,0
2494,209.38295,1
2507,281.1267,0
2509,288.4851,0
2519,220.6565,1
2528,214.6229,1
2558,206.92004,0
2569,216.12712,0
2583,232.86102,1
2588,216.70097,0
2594,281.9732,0
2615,288.0485,0
2624,230.40717,0
2639,265.71466,0
2648,287.08713,0
2655,216.62914,0
2663,236.77188,0
2667,261.16953,0
2672,273.7864,0
2679,287.3874,1
2682,207.88058,0
2683,244.91388,1
2687,222.47107,1
2689,231.2082,0
2696,212.79366,0
2698,224.35399,0
2705,232.6196,0
2710,245.48898,1
2731,273.6433,0
2732,285.03342,0
2733,266.1584,0
2744,203.48613,1
2761,210.67018,0
2764,247.98027,1
2765,234.26427,0
2766,251.96063,0
2788,237.77272,1
2806,216.7624,1
2808,231.80736,0
2815,201.36034,0
2822,281.75232,0
2845,210.34222,0
2848,271.0159,0
2854,280.26056,0
2855,235.05518,0
2869,203.48834,1
2883,289.80878,0
2925,207.92055,0
2932,218.74599,0
2939,277.3961,0
2940,277.27737,0
2951,288.59363,0
2958,218.66689,0
2965,235.52496,0
2968,289.5157,0
2970,297.61606,0
2985,287.25873,0
2991,295.6813,0
3000,290.80978,1
3007,237.75832,0
3015,282.27704,0
3021,237.2252,0
3022,212.15396,0
3028,221.74838,0
3029,293.20602,1
3030,278.8283,0
3040,208.0084,0
3050,264.8041,0
3059,220.69652,0
3063,205.71089,0
3064,204.5028,1
3072,262.31,0
3074,275.74997,1
3080,282.96738,1
3088,288.12756,0
3093,239.25856,0
3098,244.87645,0
3105,207.57683,0
3119,277.48898,0
3127,265.84787,0
3148,201.12672,0
3150,201.60652,0
3160,221.19057,0
3170,213.90671,0
3171,240.26802,1
3183,219.13228,0
3195,266.48975,0
3203,237.39638,0
3207,213.38892,1
3216,261.09225,1
3229,213.11053,1
3232,294.45807,0
3234,270.37415,1
3236,213.70845,0
3237,272.81183,0
3249,220.69026,1
3251,237.59111,0
3261,280.57315,0
3271,240.68736,0
3280,212.90283,0
3285,203.2133,1
3291,241.88303,0
3298,230.01697,0
3304,268.96188,0
3305,224.94594,0
3309,286.05396,0
3311,281.39517,0
3312,263.15546,0
3317,208.77626,0
3321,259.87424,0
3324,259.24738,1
3329,220.46614,0
3331,228.5527,0
3332,204.46257,0
3335,216.5019,1
3348,270.7554,0
3349,223.58417,0
3358,247.37048,0
3367,223.58417,0
3393,279.1978,0
3415,230.83273,0
3423,239.55116,0
3424,271.10797,1
3434,225.84209,1
3435,263.36942,0
3437,205.95413,0
3444,209.89828,0
3457,293.07443,1
3464,244.6949,1
3477,274.33636,0
3489,239.62187,0
3494,247.00273,0
3501,275.87476,0
3503,230.01486,0
3505,230.98657,1
3511,245.47559,0
3525,289.28485,0
3531,249.75401,0
3545,227.44002,0
3555,273.31033,0
3564,265.73758,0
3569,209.6105,0
3573,228.62521,0
3575,237.67015,1
3591,271.13806,0
3593,233.96143,0
3594,233.31216,1
3598,273.76266,0
3601,277.7026,0
3604,289.7083,1
3612,272.2411,1
3621,244.49728,1
3626,217.79333,0
3628,243.85698,0
3649,267.8808,0
3662,228.06796,0
3670,266.67285,0
3672,254.73097,1
3679,294.3479,1
3693,250.09612,0
3714,211.14885,0
3718,207.4638,0
3722,216.63643,0
3725,255.07639,1
3728,216.1932,0
3732,200.93452,1
3734,240.65723,1
3739,238.94289,0
3757,201.68817,1
3759,232.99136,1
3768,218.84937,1
3779,237.48413,0
3780,287.92743,0
3782,269.43295,0
3783,276.46378,0
3791,203.83247,1
3803,212.93175,0
3824,282.49103,0
3833,233.23555,1
3835,255.83849,0
3861,200.42075,0
3881,247.39777,0
3885,263.03128,1
3886,204.05095,0
3888,236.04976,0
3891,241.02342,0
3896,269.23676,1
3910,215.5585,0
3928,216.67229,1
3932,276.0501,0
3934,208.85495,0
3938,242.53717,0
3940,244.91988,0
3943,263.43814,0
3950,272.18143,1
3953,279.0697,0
3967,209.92773,0
3974,200.68552,0
3987,226.61253,0
4000,291.3646,0
4002,200.96631,0
4023,224.30775,0
4035,289.7981,0
4062,256.04938,0
4065,294.7253,0
4071,288.86227,0
4073,224.53178,1
4074,238.00119,0
4080,218.12273,0
4107,230.90697,0
4114,209.55229,0
4126,202.49042,1
4128,246.36201,1
4130,297.0114,0
4137,213.3068,1
4142,297.7417,1
4144,254.19267,0
4155,210.37807,0
4156,297.5956,0
4159,253.21326,0
4160,236.89069,0
4182,285.29166,0
4190,276.8936,0
4200,298.1362,0
4201,278.22217,0
4202,242.30646,0
4206,244.52335,0
4209,244.94208,0
4212,225.14134,0
4226,288.46274,0
4229,222.4317,0
4238,205.47699,0
4241,250.60559,0
4249,261.38992,1
4256,247.27574,0
4262,271.6434,0
4271,202.95865,1
4296,296.427,0
4297,228.57419,0
4299,267.8996,1
4317,212.18365,0
4337,251.94943,0
4343,212.543,0
4348,223.12254,1
4351,277.1203,0
4352,292.4279,0
4357,212.86073,1
4359,260.084,1
4361,217.3761,0
4363,228.30573,0
4366,215.74194,0
4377,243.92607,0
4382,263.9045,0
4394,255.28038,0
4395,217.0204,0
4399,215.92548,0
4404,231.94345,1
4415,217.14067,1
4416,253.78064,1
4425,204.77397,0
4432,293.06345,0
4446,270.866,0
4458,283.0388,0
4483,236.296,0
4491,225.91534,0
4495,219.8895,0
4497,281.84845,1
4504,285.1949,0
4520,215.62234,1
4524,221.42915,0
4528,232.9037,1
4529,278.57812,0
4551,239.60846,0
4557,202.66136,0
4573,270.53372,0
4579,255.58424,1
4602,210.16824,0
4607,215.87012,0
4612,247.68109,0
4614,289.01434,0
4617,289.90845,0
4621,220.46071,1
4625,206.43275,0
4627,291.22345,0
4633,205.71263,0
4642,271.10797,0
4643,212.58667,0
4647,205.55815,0
4648,200.65724,0
4659,210.38742,0
4672,210.69066,1
4683,248.7137,1
4686,282.98587,0
4714,267.82196,1
4721,230.75934,0
4726,203.40761,0
4733,246.39365,1
4753,274.38348,0
4764,286.29575,0
4765,262.94006,0
4768,238.88148,1
4771,213.62436,0
4777,232.22635,1
4778,270.06802,0
4787,276.93723,0
4812,244.66467,0
4829,229.80312,1
4830,204.4383,0
4851,214.50252,0
4859,250.56955,0
4866,264.124,1
4872,221.35922,0
4878,222.67197,1
4885,228.22845,0
4898,275.11972,0
4899,250.55576,0
4902,224.99333,0
4912,275.37894,0
4918,225.7903,0
4942,292.2885,1
4945,213.23235,0
4946,284.0801,0
4955,218.65616,0
4957,277.7723,0
4964,200.37083,0
4972,257.53137,0
4976,265.7549,0
4978,215.44281,0
4985,221.17453,1
4989,241.94962,0
4992,260.75458,0
4993,258.7193,0
5011,243.08875,0
5023,203.83867,0
5026,247.77655,0
5036,216.24957,0
5040,255.51161,0
5043,200.42848,1
5049,299.66235,1
5056,289.91183,0
5061,211.55066,1
5075,247.79701,0
5079,294.34018,0
5087,225.27043,1
5089,217.83357,0
5091,265.2741,0
5095,221.34502,1
5098,223.54904,0
5102,225.58655,0
5115,261.66562,0
5117,276.75058,0
5126,254.3366,0
5130,249.35597,0
5144,237.83661,0
5147,212.9796,0
5149,211.36098,0
5158,222.72273,1
5159,215.23193,0
5161,293.23416,0
5162,231.66495,0
5172,202.97443,0
5173,206.10349,0
5188,276.1807,0
5189,240.26212,0
5191,260.63232,1
5215,227.48206,0
5218,201.18542,0
5222,203.90338,1
5231,210.81084,1
5262,223.37326,0
5268,275.22427,1
5272,201.43668,0
5284,244.91731,1
5285,234.74768,0
5290,207.90715,0
5292,203.08504,1
5302,229.89886,0
5303,217.28912,0
5305,203.94623,0
5315,202.5002,1
5322,280.1453,0
5339,262.08536,1
5359,236.83795,0
5366,238.5024,0
5369,204.35095,0
5370,238.58527,0
5375,243.55968,1
5387,204.51816,0
5401,292.98288,0
5422,271.0858,1
5424,280.27597,0
5448,214.39809,0
5454,212.83765,1
5455,270.13086,0
5457,263.48367,0
5462,245.56625,1
5481,234.57368,0
5493,212.21574,0
5496,218.98785,0
5505,263.9737,0
5514,214.5184,0
5519,246.94456,0
5527,220.26134,0
5535,249.04793,0
5540,201.25398,1
5541,219.10068,0
5543,203.31548,0
5546,202.35168,0
5553,281.84506,1
5560,286.0884,1
5567,212.95349,0
5575,294.41934,0
5591,299.36133,0
5612,226.72838,0
5616,243.93025,0
5618,243.86969,0
5626,272.3125,0
5629,284.58997,0
5641,299.06946,0
5652,205.72276,1
5658,205.29913,0
5680,253.17732,0
5686,225.52486,0
5691,243.47232,0
5720,292.89966,0
5735,205.77158,1
5743,251.97379,1
5747,259.24738,1
5749,214.52986,0
5754,237.97226,0
5761,248.20859,1
5767,269.64618,0
5768,249.84108,0
5774,292.11172,0
5787,219.49582,0
5792,211.34454,0
5815,234.11598,1
5823,252.46355,0
5826,206.9217,0
5837,233.21393,1
5846,216.21663,0
5849,256.0841,0
5854,249.93617,0
5863,214.24077,0
5880,245.75134,0
5888,263.33087,0
5893,233.49722,0
5894,283.01944,0
5905,222.3502,1
5907,220.5544,0
5913,203.92809,1
5915,216.99086,0
5919,219.61693,0
5928,218.10298,0
5929,295.24213,0
5943,232.63573,0
5944,238.8156,0
5950,224.27168,0
5958,234.62381,0
5967,288.80768,0
5974,269.3597,0
5982,276.16742,0
5992,237.15149,1
5993,211.0721,1
6008,221.29453,0
6032,202.75734,1
6035,279.93445,0
6043,276.5025,1
6058,250.12344,1
6070,217.34789,0
6074,209.5798,0
6076,288.06738,0
6087,262.44772,0
6095,215.28908,0
6101,223.72849,0
6102,241.66295,0
6108,257.5393,0
6122,279.50275,1
6135,221.49355,0
6151,234.76082,1
6155,220.67867,0
6157,235.03053,0
6161,219.37282,0
6168,234.94153,0
6178,227.12312,1
6179,215.68848,0
6189,203.48116,0
6193,248.07973,0
6197,212.1315,1
6207,223.54735,0
6213,204.1966,0
6235,285.59412,0
6237,231.64519,0
6240,232.51527,0
6241,211.51143,0
6249,246.20915,0
6252,234.10971,0
6262,250.91203,0
6268,224.45413,0
6274,217.57812,0
6280,206.47096,0
6289,213.881,0
6302,205.29622,0
6303,257.2549,0
6308,237.0437,0
6310,277.63046,0
6315,297.36386,0
6317,251.47223,0
6340,293.55875,1
6345,208.94914,0
6367,262.00034,0
6375,241.99702,0
6385,238.14044,0
6397,293.11163,0
6406,223.5507,0
6413,261.8013,0
6414,295.3112,0
6419,200.27557,0
6422,221.54514,1
6431,202.16199,0
6437,239.46176,0
6445,233.92262,1
6450,257.74506,0
6463,241.03561,1
6466,205.78673,0
6487,207.85692,0
6506,228.10468,0
6527,259.18015,1
6541,286.531,0
6544,268.60513,0
6547,210.57434,1
6550,216.97308,0
6555,225.14163,1
6565,226.05515,0
6581,263.20425,0
6583,290.98682,0
6595,239.92447,0
6607,241.8249,0
6615,200.3655,0
6625,239.23672,0
6640,299.12668,0
6659,225.05484,0
6664,203.20654,0
6665,254.22746,0
6674,201.24635,0
6679,214.36458,1
6681,249.01294,1
6699,209.07106,1
6723,236.84183,0
6725,207.7172,0
6762,236.84146,0
6764,231.0821,0
6771,253.28621,0
6777,254.38165,0
6783,298.96274,0
6790,224.40843,1
6809,205.05214,0
6817,281.08133,0
6845,263.01428,0
6859,246.93834,0
6861,247.92717,0
6862,229.70238,0
6876,206.33945,0
6890,258.05182,0
6897,218.07863,0
6909,255.3296,0
6910,236.13637,0
6912,224.40253,1
6919,201.21301,0
6922,273.5356,0
6931,203.12767,1
6942,216.71149,0
6949,278.23087,0
6956,233.48251,0
6958,251.80066,0
6961,216.85905,0
6969,212.75954,0
6970,209.03981,0
6974,229.3042,0
6977,286.40915,0
6988,207.50148,1
6991,281.74203,0
6998,204.86346,0
7007,287.63333,0
7010,289.43524,1
7016,205.15697,0
7018,242.7932,0
7022,223.0484,0
7025,247.23021,1
7027,219.17262,0
7030,213.076,0
7048,222.34998,0
7058,235.9496,0
7063,220.03996,0
7072,230.96576,0
7075,227.38264,0
7081,267.26288,0
7086,214.16757,0
7088,205.29634,0
7107,218.57678,1
7110,207.2408,1
7111,259.4823,0
7131,252.61578,0
7151,252.81549,0
7157,284.90463,0
7165,272.73297,0
7167,266.6963,0
7186,264.61597,0
7197,211.51857,0
7198,220.29135,0
7205,226.81871,1
7213,264.64606,0
7242,217.88873,0
7263,212.18555,0
7277,284.77164,0
7299,213.20961,0
7305,257.2098,0
7317,208.48781,0
7322,202.38864,0
7323,215.7804,1
7325,227.00189,0
7326,202.72081,0
7333,275.91006,0
7335,266.51196,1
7356,231.56789,0
7363,214.36465,1
7372,212.98912,0
7380,257.6395,0
7382,290.27954,1
7385,201.38011,0
7392,299.9327,0
7406,254.70844,0
7434,229.04506,0
7435,215.53291,0
7451,285.96866,0
7454,225.41208,0
7460,221.83849,1
7477,211.10014,0
7495,277.2805,0
7496,236.46593,0
7512,263.8132,1
7518,280.49203,1
7529,204.55864,1
7531,217.62392,1
7534,298.7459,0
7535,255.45618,0
7543,218.73769,0
7547,222.64667,0
7548,215.6854,0
7588,294.12958,0
7595,266.85095,1
7603,208.4805,1
7609,223.72928,1
7616,225.06305,0
7626,207.44547,0
7629,209.46635,1
7633,210.50772,0
7640,246.82619,1
7644,288.17892,0
7645,222.21266,0
7648,282.93753,0
7656,202.94868,1
7663,241.5141,0
7671,280.27362,0
7673,209.48534,0
7682,239.57239,0
7685,215.98512,1
7690,232.95969,0
7712,266.02942,1
7735,264.96066,0
7737,211.89827,0
7752,291.02307,0
7761,232.31046,0
7763,251.36751,0
7770,249.19662,0
7774,250.68924,0
7785,226.73198,0
7802,211.01628,0
7804,201.69324,0
7824,256.19223,0
7825,263.71497,0
7862,218.27757,0
7863,278.04825,0
7870,232.21906,0
7872,271.81128,1
7881,240.75961,0
7882,206.40045,0
7896,277.2665,0
7901,216.42656,0
7903,230.56223,1
7907,278.5394,0
7912,201.66443,0
7913,214.79086,0
7915,237.86726,0
7919,262.92413,0
7922,287.98416,1
7942,288.46274,1
7952,288.41394,0
7959,264.1427,0
7961,244.53253,0
7972,264.30847,1
7986,232.00499,0
7992,228.52336,1
7996,270.6402,0
7998,202.27328,0
8007,211.0946,0
8010,296.91336,0
8011,202.1826,0
8022,290.5216,0
8023,208.06633,0
8032,222.86084,0
8040,224.61824,0
8055,257.48056,0
8057,215.50224,0
8067,266.55096,1
8074,262.34058,0
8093,275.78378,0
8103,228.22122,0
8104,234.83533,0
8107,208.35956,0
8114,203.42332,0
8115,204.90562,0
8117,226.98564,0
8127,228.11311,0
8131,288.7462,0
8144,219.81241,0
8160,202.2558,0
8164,219.51163,0
8178,234.71127,0
8186,299.4959,1
8205,213.73537,0
8210,201.59859,0
8219,236.79831,1
8236,235.3052,0
8240,223.14116,0
8242,256.30374,0
8253,219.77805,0
8265,207.01817,0
8272,216.07788,0
8306,234.8738,0
8328,229.48526,1
8331,275.247,0
8334,200.45741,0
8356,252.48894,0
8359,211.21492,0
8361,206.6451,0
8375,218.47989,1
8378,243.34166,0
8379,230.44933,1
8392,287.6317,0
8416,225.8632,0
8420,297.99222,0
8421,206.69086,1
8429,276.57944,0
8460,212.74756,0
8466,203.74913,0
8473,246.92099,0
8507,260.40613,0
8519,220.79797,0
8524,276.31213,0
8534,218.7748,1
8575,238.78229,0
8577,244.52492,0
8588,206.90057,1
8597,254.74048,0
8618,253.28595,0
8621,209.05788,0
8624,256.29236,0
8630,213.78607,1
8637,230.03853,0
8643,291.78275,0
8654,208.40517,0
8662,274.9414,0
8664,220.03593,0
8665,215.95328,0
8687,297.08682,0
8690,205.02608,0
8691,280.3875,0
8701,214.55281,0
8705,257.84998,0
8706,229.88876,1
8710,272.05536,0
8730,216.20944,0
8739,278.90762,1
8751,244.72807,0
8771,212.55182,0
8774,237.7104,0
8788,201.89783,0
8815,225.70511,0
8818,243.66138,1
8821,214.2614,0
8831,202.8402,1
8839,205.61462,0
8865,262.68292,0
8882,230.43591,0
8921,240.91884,0
8938,248.15248,0
8940,269.48926,0
8941,227.68753,0
8946,296.80304,0
8947,236.90102,0
8954,230.7919,0
8960,238.93292,0
8965,259.21872,0
8969,225.10544,0
8978,224.83403,1
8983,200.30754,0
8996,245.30165,0
