,pred_prob,target
728,101.01849,0
731,102.9394,0
733,140.26472,0
735,187.45328,0
736,117.4167,0
737,147.30104,0
738,149.88345,0
739,107.558075,0
742,196.64935,0
746,116.27102,0
753,152.48105,0
756,186.45131,0
759,165.90543,0
762,112.22134,0
765,110.25119,0
767,115.096085,0
773,106.978584,0
775,114.80442,1
776,115.13385,0
791,145.75371,0
801,135.73576,0
803,134.9586,0
806,193.09372,0
807,110.26703,0
808,119.943,0
813,132.03728,0
815,145.19633,0
816,174.5136,0
838,183.33826,1
840,106.75932,0
842,186.83463,1
845,111.51857,0
847,179.70422,1
850,100.976715,0
851,185.73048,1
853,104.08157,0
854,160.22997,0
856,163.78809,0
860,115.93739,0
862,112.52477,0
863,193.10855,0
870,102.04455,1
874,109.947235,0
880,108.29908,0
882,183.89412,0
889,105.18215,0
891,122.343796,0
892,132.18277,0
896,182.46428,1
898,122.64537,0
899,109.18921,0
904,106.86434,1
908,118.65047,0
909,199.71869,0
910,192.40231,0
914,116.11934,0
920,163.98425,0
924,128.01448,0
926,121.14853,0
929,171.65985,0
930,165.19983,1
932,149.44829,0
933,116.10672,0
938,142.89755,0
946,105.61361,0
948,134.35916,0
955,139.97972,0
958,127.87913,1
961,166.0734,0
964,166.32,1
966,176.88898,1
975,131.38177,0
985,113.08751,0
987,175.31882,0
989,160.74232,1
996,197.01303,1
997,152.56584,0
1006,146.24678,1
1009,125.61573,0
1010,110.197586,0
1013,117.88563,0
1015,101.41532,0
1018,124.08018,0
1020,129.04994,0
1023,118.341034,0
1025,171.66345,0
1026,170.46939,0
1031,155.62767,0
1032,149.04321,0
1039,194.69489,0
1040,173.99034,1
1041,163.41885,0
1045,114.44646,0
1048,104.00509,0
1049,180.19145,1
1052,189.02109,0
1061,134.237,0
1065,161.61859,0
1072,182.33649,0
1076,150.65178,0
1079,177.74562,0
1081,199.88347,0
1083,138.24294,0
1095,122.08053,0
1098,117.98699,1
1100,164.95306,0
1104,129.67274,0
1109,176.4303,0
1111,134.3956,0
1115,129.28008,0
1118,175.5392,0
1121,175.3282,0
1123,127.92429,0
1127,135.4523,1
1129,154.21619,0
1130,166.88121,0
1131,127.882614,1
1136,191.17598,0
1138,151.77403,0
1140,117.64547,0
1146,151.87558,1
1149,148.03052,0
1150,151.29112,0
1152,126.278145,0
1155,171.70988,0
1160,126.91046,1
1162,104.84468,0
1164,181.66486,0
1165,153.7442,0
1170,123.791595,0
1175,115.56516,1
1177,170.68715,0
1180,133.63692,0
1181,153.57193,0
1187,134.00322,0
1197,139.11137,0
1198,171.22208,0
1202,128.03596,0
1205,198.06029,1
1209,152.1012,0
1210,103.45656,0
1211,159.80325,0
1212,119.67054,0
1215,126.21167,1
1217,115.647865,0
1221,113.37322,0
1224,189.42644,0
1228,158.66647,0
1238,100.052155,0
1249,116.46439,0
1250,113.05559,0
1252,136.19101,0
1259,159.49834,0
1260,114.67936,1
1262,138.61394,0
1263,153.38132,0
1265,139.72736,0
1268,111.863174,0
1270,113.86172,0
1273,132.9406,0
1278,147.51108,0
1279,128.86589,0
1283,144.3233,0
1292,174.23817,0
1293,147.10661,0
1294,102.46339,0
1300,138.44331,0
1304,122.35497,1
1310,158.71707,0
1311,155.80475,0
1320,134.57584,0
1326,167.91913,1
1329,179.61168,0
1330,143.44757,0
1334,132.74393,0
1342,127.196594,0
1343,108.5835,0
1349,106.507805,0
1350,127.91313,1
1351,162.06784,0
1353,107.88385,0
1357,167.61275,0
1366,118.51413,0
1368,165.55042,0
1370,130.40952,0
1372,125.95663,0
1374,189.58322,0
1375,176.91147,1
1378,116.94774,0
1384,112.80639,0
1386,123.202835,0
1387,154.628,0
1391,165.65454,0
1397,110.77937,1
1398,158.71577,1
1400,124.9145,1
1404,133.52153,1
1408,110.286644,1
1409,190.90138,1
1414,169.34622,0
1416,169.92726,0
1420,136.02696,0
1421,142.99193,0
1423,121.255264,0
1427,181.90846,0
1428,186.66956,1
1435,141.82924,1
1436,104.183556,0
1439,170.59425,0
1444,103.750626,0
1446,122.245674,0
1448,108.316505,0
1453,179.65984,0
1454,105.83314,0
1457,102.10097,0
1462,135.64406,0
1463,164.17989,1
1467,102.67357,0
1470,159.74966,0
1480,116.45353,0
1481,125.36255,0
1482,100.30281,0
1485,152.99207,0
1487,140.14308,0
1488,157.38264,0
1495,135.95355,0
1496,194.89098,0
1502,148.81424,0
1504,146.46907,0
1509,147.6034,0
1512,108.50836,0
1513,120.51592,0
1519,144.79832,0
1528,153.70837,0
1529,137.51765,0
1535,126.63643,1
1536,122.60367,0
1542,123.35946,0
1543,127.77868,0
1549,109.8206,0
1550,160.99191,0
1553,184.07227,0
1554,100.43206,0
1559,113.218,0
1562,108.386345,0
1574,100.46487,0
1575,100.97102,0
1576,103.98517,0
1577,115.36825,0
1582,127.83921,1
1589,119.131485,0
1591,118.7408,0
1599,149.83151,0
1602,131.71645,0
1606,115.75928,0
1617,153.30354,0
1623,147.6272,0
1626,113.370735,0
1627,148.88718,0
1630,115.99207,0
1633,171.43065,0
1638,174.60707,0
1641,196.30017,0
1644,193.18367,0
1645,132.47195,0
1649,159.88138,0
1652,110.8975,0
1653,161.0986,0
1655,110.684875,1
1658,153.96571,0
1661,191.1737,0
1664,117.47553,0
1667,112.28923,0
1668,144.87344,1
1670,159.37506,0
1673,190.74142,1
1676,133.10384,0
1682,136.06891,0
1683,101.560425,0
1687,143.48126,1
1690,145.786,1
1701,106.26625,0
1702,148.35925,0
1703,197.93713,0
1705,126.42282,0
1706,174.41612,0
1707,176.94823,1
1709,104.15703,0
1710,109.49012,0
1712,113.87606,0
1714,142.92448,0
1717,174.08331,0
1721,137.4384,0
1724,168.40962,1
1725,100.40244,0
1733,144.98436,0
1734,114.90871,0
1736,155.2719,0
1737,118.11396,0
1741,102.08435,0
1748,133.58646,0
1749,172.52557,0
1750,109.15934,1
1754,158.52388,0
1758,118.0119,0
1762,168.41425,0
1764,135.05135,0
1767,133.83727,0
1771,116.53701,0
1773,186.27347,1
1775,154.04944,0
1779,161.38815,0
1794,151.02988,0
1798,119.106384,0
1802,117.76357,0
1807,127.64199,0
1810,169.68208,0
1811,143.34018,0
1813,157.72968,0
1816,185.89978,0
1817,144.27892,1
1819,136.60558,0
1820,163.0571,0
1823,153.66577,0
1825,135.95552,0
1826,159.54626,0
1836,151.92268,1
1837,185.43837,0
1840,114.56225,0
1841,139.63425,0
1846,165.49385,0
1850,142.92155,0
1851,102.243484,0
1852,109.5606,0
1853,114.36307,0
1856,176.15738,0
1857,153.96523,0
1861,136.69475,1
1867,105.946686,0
1870,123.341415,1
1876,146.08435,0
1878,121.228355,0
1879,198.30627,0
1882,148.27623,0
1883,116.423454,1
1895,172.75703,0
1897,113.83457,0
1899,144.3941,0
1901,160.02835,0
1903,124.79467,0
1905,104.27669,0
1918,155.75482,0
1923,137.71936,0
1924,157.91866,0
1928,118.09887,0
1929,110.29672,0
1932,111.59841,0
1940,189.90976,0
1941,115.23453,0
1943,113.49043,0
1945,168.6391,1
1950,174.55035,0
1952,145.99161,0
1955,132.1181,0
1964,149.27292,0
1973,135.84453,0
1974,135.60779,0
1975,163.85791,0
1985,138.97594,0
1987,125.81988,0
1991,180.58867,0
1993,185.20981,0
1994,111.41271,0
2000,122.414955,1
2001,173.82948,0
2004,145.96284,0
2016,111.21378,0
2017,140.15767,1
2022,113.46081,0
2030,119.94259,1
2035,161.2109,0
2036,130.0639,0
2040,116.74992,0
2041,135.34036,0
2043,168.3894,0
2044,181.09158,0
2046,141.30434,1
2053,170.39096,0
2059,129.63997,0
2062,173.2392,0
2064,174.21214,0
2067,154.7781,1
2073,121.7082,0
2074,155.72894,1
2076,135.93033,0
2077,108.929474,0
2082,129.87547,0
2088,117.03591,0
2089,199.26926,0
2093,143.87923,0
2096,123.02234,0
2104,184.4336,0
2108,107.232185,0
2109,105.002235,0
2110,135.2334,1
2115,191.40149,0
2117,134.20187,0
2119,192.69383,1
2125,186.62616,0
2128,105.14742,0
2129,126.194405,0
2130,158.29805,0
2131,107.28747,0
2139,179.35797,0
2141,138.11526,0
2142,107.87242,0
2144,175.32326,0
2146,104.07973,0
2149,104.9471,0
2150,168.88893,0
2158,161.96844,1
2160,102.11601,0
2165,116.30897,0
2172,103.09057,0
2180,142.47345,0
2183,121.2221,0
2191,158.03003,0
2195,103.68818,0
2205,136.53726,0
2208,168.75197,1
2209,159.88591,0
2212,164.80438,0
2217,105.92788,0
2218,141.22797,0
2220,170.28821,0
2223,137.43289,1
2229,146.0284,0
2230,174.59462,0
2232,186.06688,0
2234,182.17361,1
2237,158.32222,0
2241,127.39888,0
2242,178.38403,0
2243,108.06999,0
2245,162.52444,1
2252,133.25627,0
2255,110.08053,1
2264,180.68767,0
2267,121.31801,0
2268,160.88911,0
2273,107.05646,0
2278,129.707,0
2281,120.287415,0
2284,113.83863,1
2292,143.6242,0
2294,129.22354,1
2295,140.07913,0
2297,115.115204,0
2298,132.1717,0
2299,146.64833,0
2300,105.6317,0
2312,112.37323,0
2313,198.31815,1
2314,126.05692,1
2316,171.29648,0
2319,173.59122,0
2320,154.50288,0
2325,197.13634,1
2328,172.30937,0
2330,135.59439,1
2333,118.13224,0
2334,157.92091,0
2335,171.62231,0
2336,162.28978,0
2338,101.52908,0
2342,145.73647,0
2344,178.21852,0
2350,164.75424,1
2352,112.31087,0
2354,125.0325,0
2356,100.503555,0
2362,102.19651,0
2363,119.93781,0
2364,180.68266,0
2366,121.861946,1
2367,131.02118,0
2369,160.53043,0
2373,130.5893,0
2375,140.10167,0
2376,133.4154,0
2378,180.82085,0
2379,110.59177,1
2388,102.47216,0
2394,174.3044,0
2397,184.91345,0
2399,126.379166,0
2400,135.16354,0
2402,159.95819,0
2404,148.5612,0
2409,161.25012,1
2415,131.0959,0
2417,146.86305,0
2418,129.7155,0
2424,124.262215,0
2427,160.1618,0
2433,107.81358,0
2435,172.3167,0
2436,123.93071,0
2441,126.061264,0
2446,114.41757,0
2449,127.23996,0
2458,118.71007,0
2461,101.465065,0
2464,153.55391,0
2465,165.4597,0
2469,106.83399,0
2470,109.6561,0
2480,152.14665,0
2484,125.14366,0
2491,111.46293,0
2492,165.15768,0
2498,109.53074,0
2499,184.21481,0
2503,159.60194,0
2504,100.43966,0
2506,105.73794,0
2512,155.82767,0
2517,110.679985,0
2518,159.6962,0
2522,152.54999,0
2525,163.36595,0
2529,119.79307,0
2532,131.39485,0
2534,132.80176,0
2538,149.19617,0
2541,109.5434,0
2543,119.95763,0
2544,119.69059,0
2546,125.65693,0
2559,115.59407,1
2564,114.737564,0
2565,126.356735,0
2567,118.8532,1
2568,198.96173,0
2573,142.22752,0
2575,107.715034,0
2580,148.92273,0
2582,117.38371,0
2598,112.80106,0
2600,136.81065,0
2601,198.81447,1
2603,102.611916,0
2605,102.51666,0
2607,128.96997,0
2609,129.3282,0
2610,108.45873,0
2611,119.41082,0
2612,115.11923,0
2618,118.42494,0
2622,136.62312,0
2628,139.39378,0
2629,138.73615,0
2634,166.43643,1
2635,137.3566,0
2636,154.39574,0
2638,168.6887,0
2640,140.30879,0
2647,177.54228,0
2659,145.42049,0
2661,107.06198,0
2664,188.48865,0
2669,164.4367,0
2673,135.7415,0
2674,122.63591,0
2675,163.58238,0
2677,112.0675,0
2678,132.5841,0
2684,155.89507,0
2685,169.66983,0
2688,179.2835,1
2692,165.16342,0
2694,130.79305,0
2700,177.60165,0
2702,107.03773,0
2703,160.07945,1
2708,117.8138,0
2709,152.55328,0
2713,133.52164,0
2719,171.46014,0
2721,172.39157,0
2726,103.44112,0
2727,185.56151,0
2728,126.058754,0
2730,118.7255,0
2735,191.78847,0
2737,154.39836,0
2741,174.35869,0
2743,117.36127,0
2746,157.52234,0
2749,149.72502,0
2750,135.32114,0
2752,154.38922,1
2755,166.73462,0
2756,143.37666,0
2757,131.37463,0
2758,180.73082,1
2763,174.86107,0
2773,117.254456,0
2777,167.59518,0
2787,155.86504,0
2791,127.40315,0
2792,157.7848,0
2795,179.26418,0
2798,194.88863,0
2800,139.63042,0
2819,184.40836,0
2832,120.21473,0
2833,122.73454,0
2837,159.99849,0
2841,195.7226,0
2842,113.29502,0
2847,134.70236,0
2852,114.19439,0
2856,123.15706,0
2858,129.67928,0
2864,111.28077,1
2868,143.04367,0
2873,164.7365,0
2875,143.54128,0
2876,110.94359,0
2879,109.02706,0
2882,146.23466,0
2884,127.09866,0
2885,197.82983,0
2888,176.30653,0
2890,130.7958,0
2893,106.55201,0
2899,157.5833,0
2900,177.47565,0
2901,134.21683,0
2906,148.5902,0
2910,106.68166,0
2912,109.14751,0
2917,189.24442,0
2919,127.32437,0
2921,115.3836,1
2923,162.51494,0
2924,153.07993,1
2929,113.98762,0
2937,127.18709,1
2938,120.3256,0
2943,110.3594,0
2944,129.10999,0
2945,179.08157,1
2946,117.926895,0
2948,165.82259,1
2953,156.85292,0
2955,137.8653,1
2961,104.687035,0
2967,165.93272,0
2971,127.58635,0
2973,130.01653,0
2979,135.49757,0
2982,112.289345,0
2988,118.39129,0
2995,188.38293,0
2996,101.47622,0
3001,164.08911,0
3002,148.96179,1
3009,171.51022,0
3011,190.3148,0
3014,182.73262,0
3033,138.39844,0
3038,105.258354,0
3042,111.866776,0
3045,117.63767,0
3046,153.62444,0
3048,199.64723,0
3053,149.57921,1
3054,130.3127,0
3056,142.58302,0
3057,123.9169,0
3060,109.31689,0
3066,113.88875,0
3071,135.34885,0
3073,137.72336,0
3076,181.42482,0
3077,124.696724,0
3082,170.92012,1
3091,113.75564,0
3097,169.01247,0
3099,198.29237,0
3103,128.55313,0
3110,159.0343,0
3112,167.98282,0
3114,112.37662,0
3115,139.32161,0
3120,146.00165,0
3121,167.11247,0
3125,139.99751,1
3126,163.275,1
3133,152.74313,0
3140,149.04768,1
3142,114.20533,0
3144,160.67908,0
3149,174.61511,0
3151,193.20528,0
3154,129.25835,0
3155,104.61171,1
3157,114.83683,1
3162,123.71765,1
3166,136.9875,0
3167,114.78028,0
3169,115.99084,0
3175,131.4886,0
3176,159.21721,0
3179,117.823204,1
3180,101.41185,0
3184,120.61049,0
3185,105.62476,1
3186,194.2171,0
3189,171.63373,1
3190,151.21936,0
3192,144.3125,0
3200,121.23426,0
3201,156.97496,0
3202,143.5613,0
3205,127.55148,0
3208,153.58551,0
3212,132.13716,0
3213,155.71588,0
3214,123.6528,0
3218,111.99302,1
3226,187.191,0
3240,155.71701,0
3241,105.04364,0
3253,197.77907,0
3263,127.689064,0
3267,126.766,0
3269,133.38637,0
3272,199.64104,1
3277,133.26581,1
3288,146.55759,0
3290,143.68555,1
3292,152.01007,1
3296,152.52902,0
3300,164.71002,1
3315,114.148636,0
3316,129.19836,0
3319,135.62758,1
3320,174.40808,0
3326,107.86549,0
3327,190.21313,0
3337,141.81526,0
3338,154.25555,0
3341,128.23973,0
3346,104.61856,0
3350,100.663345,1
3357,184.61353,0
3359,148.38248,0
3362,134.67416,0
3363,100.120155,0
3381,194.43532,0
3382,115.24518,0
3383,159.09387,0
3395,187.21498,1
3397,134.43106,1
3399,110.5943,0
3403,184.59947,0
3405,185.39377,0
3412,191.87973,0
3413,128.86778,0
3417,101.34202,0
3420,163.24088,0
3421,179.98076,1
3422,106.68079,0
3425,170.49326,0
3427,163.2531,0
3428,115.308876,0
3430,130.20432,1
3431,150.97792,0
3438,143.16876,0
3440,189.26389,0
3446,167.24287,0
3447,142.82195,0
3448,168.20625,0
3452,192.86143,0
3453,128.16127,0
3463,102.63676,0
3471,162.79791,0
3483,145.96794,0
3484,117.42065,0
3485,113.15254,0
3488,198.55362,0
3490,196.27045,0
3491,118.10299,0
3492,119.72646,0
3493,176.00711,0
3496,134.25294,0
3498,157.77046,0
3516,107.11751,0
3517,132.49455,0
3520,178.60411,0
3523,180.7283,0
3524,124.77064,0
3526,149.14897,1
3527,141.01598,0
3543,171.17784,0
3546,165.86426,0
3565,150.53871,0
3570,133.8652,0
3572,195.83658,0
3579,113.1682,0
3581,135.72704,1
3582,112.262115,0
3584,132.1952,0
3588,187.27542,0
3597,105.68321,0
3599,102.535545,0
3602,176.22606,0
3606,192.9694,0
3614,124.84789,0
3622,115.69243,0
3623,177.62619,0
3629,114.238785,0
3631,143.95497,1
3632,174.46968,0
3635,101.85839,0
3636,104.240585,0
3637,174.3357,0
3638,184.21178,0
3643,108.19008,0
3646,112.172195,0
3648,105.656746,0
3650,164.16731,0
3663,189.33064,0
3665,103.48309,0
3666,150.78244,0
3667,104.37648,0
3668,161.65692,0
3669,146.15103,0
3671,160.43042,1
3678,192.47017,0
3681,157.94612,0
3683,102.25877,0
3684,149.49942,0
3687,145.35683,0
3688,177.542,0
3689,113.35545,0
3697,157.47665,0
3700,152.56734,0
3702,161.86237,0
3703,101.790726,0
3709,175.24525,0
3716,147.55669,1
3726,165.29077,0
3729,134.1864,0
3733,161.81776,1
3735,106.39224,0
3742,146.55788,0
3744,104.27645,0
3748,131.32219,1
3750,124.3604,0
3751,159.19821,0
3761,119.660446,0
3767,177.89212,0
3770,124.852455,0
3771,182.08875,0
3772,102.95156,0
3773,144.5607,0
3775,124.83064,0
3777,164.97847,0
3781,141.26054,1
3784,101.89661,0
3787,117.90295,0
3788,110.2195,1
3789,147.32285,0
3793,110.724686,0
3795,147.1547,0
3796,163.57024,0
3797,116.36545,0
3798,141.98918,0
3801,139.22678,0
3805,118.714676,0
3812,115.56826,0
3814,148.90378,0
3820,193.1401,0
3821,102.18202,1
3826,157.86577,1
3828,195.97795,1
3829,126.35502,0
3840,129.70998,0
3845,180.1992,0
3847,108.27325,0
3850,158.33803,0
3852,166.34143,0
3858,173.61855,1
3860,178.25838,0
3863,127.2845,0
3870,137.31938,1
3873,164.497,1
3878,118.6979,0
3880,173.75215,0
3883,133.15944,0
3890,180.74965,1
3893,145.00165,0
3897,157.07951,0
3899,135.48792,0
3900,143.11572,1
3903,116.47089,0
3905,137.95703,0
3914,116.135544,0
3917,181.26672,0
3919,145.66995,0
3921,129.90729,0
3923,117.6379,0
3931,133.60738,0
3933,110.917564,0
3935,142.29839,0
3936,161.59068,0
3941,170.01738,0
3944,106.011284,0
3949,157.39255,0
3951,196.52716,1
3957,119.23839,0
3958,140.35999,0
3959,127.851,0
3960,102.68567,0
3961,146.17412,0
3963,111.94241,0
3964,153.09323,0
3969,108.02677,0
3972,189.81102,0
3979,167.77733,1
3981,170.41287,0
3982,152.02895,0
3983,165.45773,1
3985,146.4909,0
3989,143.76913,0
3991,161.12546,0
3993,195.04756,0
3994,139.21573,0
3995,110.934364,0
3996,154.01091,0
4001,102.37127,1
4003,144.89157,0
4004,174.59088,0
4006,192.32251,0
4008,182.42961,0
4009,110.19855,0
4016,112.906456,0
4017,161.36734,0
4018,126.88197,0
4021,194.3715,0
4022,104.57665,0
4024,118.029594,0
4029,167.18607,1
4033,179.57433,0
4038,128.03809,0
4039,199.9252,1
4041,151.60399,0
4043,185.21562,0
4047,162.46257,0
4049,176.67427,1
4052,160.06195,0
4053,195.27733,0
4055,147.85751,1
4058,150.39595,0
4063,100.57236,0
4076,110.08157,0
4079,131.62383,0
4084,160.46764,0
4087,102.37935,0
4088,156.41095,0
4095,142.84845,0
4097,135.31094,0
4105,180.43365,0
4116,127.54983,0
4121,159.35931,0
4123,127.50447,0
4124,168.15414,0
4125,162.10693,1
4129,164.82639,0
4136,157.40102,0
4138,139.17287,1
4145,159.74242,0
4146,110.10253,0
4148,173.63065,0
4150,154.79575,0
4151,138.05347,0
4154,186.9596,0
4157,173.68582,0
4158,103.69759,0
4161,190.32193,1
4163,128.95381,0
4173,114.723274,1
4175,142.64415,1
4176,113.83399,0
4177,100.40755,0
4179,190.3316,1
4180,127.261566,0
4181,141.9015,0
4183,150.56743,0
4184,192.4815,0
4185,155.9567,0
4191,103.35149,0
4196,127.91325,0
4198,197.6843,0
4199,198.779,0
4205,137.04303,0
4213,154.80348,0
4214,109.36453,0
4218,148.879,0
4219,140.14714,0
4220,136.40253,0
4222,184.40001,1
4224,171.10515,0
4237,120.404274,0
4239,130.41486,0
4244,109.28217,0
4245,192.86676,0
4246,116.44453,0
4252,183.34404,0
4253,142.05382,1
4254,109.121956,0
4258,193.88483,0
4260,114.432686,0
4263,149.87576,0
4268,179.67754,0
4272,119.464554,0
4276,102.54584,0
4277,143.79915,0
4278,151.01862,0
4279,129.52516,0
4281,134.62976,0
4284,131.8418,0
4287,161.31302,0
4290,174.16818,0
4294,163.20723,0
4300,110.38663,0
4301,115.029175,0
4305,158.2411,0
4307,157.78665,0
4315,149.6384,0
4316,175.08208,1
4318,194.61572,0
4326,185.16998,0
4333,157.97813,0
4339,169.64421,0
4347,127.2485,0
4349,107.81727,0
4350,112.471756,0
4355,140.15282,0
4356,122.71144,0
4360,176.83461,0
4368,143.60558,0
4370,152.95007,0
4373,162.32837,0
4386,160.52385,1
4387,152.445,0
4403,179.80412,0
4410,175.49652,0
4414,155.27362,0
4420,147.23178,0
4422,102.18761,0
4423,126.19175,0
4424,195.34222,0
4426,115.79594,0
4427,121.688,0
4429,100.601074,0
4436,130.9643,0
4438,179.9895,0
4445,154.26532,1
4447,110.2785,1
4450,101.86825,0
4451,129.17976,0
4452,141.39397,0
4453,138.8941,0
4459,127.82367,0
4461,120.4208,0
4475,178.09041,0
4476,112.580185,0
4479,195.68169,0
4480,103.86483,0
4481,118.63765,0
4482,186.38347,0
4493,138.58366,0
4498,176.71066,1
4499,189.32355,0
4500,111.53572,0
4505,149.34276,0
4507,101.41276,0
4515,133.97125,0
4521,125.510124,1
4522,123.416595,0
4523,121.95938,0
4525,178.84943,0
4531,135.50932,0
4534,187.45184,0
4535,150.426,0
4539,183.12073,0
4550,116.71714,0
4552,198.05226,0
4556,118.679985,0
4558,118.90242,0
4560,165.66695,0
4561,134.23732,0
4562,101.6481,0
4564,130.63033,0
4565,137.05464,0
4566,127.68961,0
4567,139.13158,0
4570,173.10374,0
4574,116.763794,0
4580,126.21753,0
4581,124.666664,0
4583,124.136086,1
4584,128.15642,0
4586,115.77165,0
4596,141.6405,0
4605,143.90224,0
4610,128.13031,1
4611,145.58542,1
4618,118.28879,0
4620,109.05958,0
4626,170.3186,1
4631,147.13676,0
4632,134.68655,0
4637,195.32018,0
4639,111.76555,0
4646,166.97437,0
4650,176.66898,0
4654,108.11302,0
4658,129.67729,0
4670,182.48462,0
4674,175.38281,0
4675,198.41599,0
4677,111.8205,0
4680,152.38712,0
4682,148.12732,0
4684,116.31228,0
4685,142.6077,0
4688,114.84663,0
4689,180.9287,1
4690,102.375656,0
4692,112.95858,0
4694,175.47578,0
4695,127.525734,0
4698,195.68456,0
4699,140.82178,0
4703,109.020065,1
4711,142.24214,0
4716,104.471794,0
4720,193.58963,0
4722,111.580055,0
4732,163.12352,0
4734,114.49391,0
4739,147.47096,1
4743,108.82753,0
4745,133.7219,0
4747,115.03154,0
4748,195.10168,0
4749,142.27039,0
4751,110.15809,0
4752,116.22003,0
4757,143.33424,0
4760,165.1358,0
4767,146.77043,0
4773,113.71335,0
4775,136.64542,0
4779,178.35611,0
4782,137.68141,0
4786,108.22179,0
4788,120.396614,0
4791,129.53352,0
4794,121.66101,1
4795,147.32571,1
4797,113.46907,0
4798,170.93349,0
4807,103.36621,0
4811,109.98018,0
4813,140.21844,1
4817,141.6582,0
4820,110.53391,1
4822,112.166794,0
4823,163.03625,0
4824,110.956245,0
4826,143.1877,0
4831,126.99834,0
4832,183.48929,0
4835,120.97972,0
4838,179.40843,0
4841,100.859634,0
